abstract,label
"Rechargeable aqueous zinc-based batteries (ZBBs) are attracting more and more attention for portable electronic equipment and large-scale energy storage due to their high energy density and low cost. However, further applications of ZBBs still face many challenges, including the issues of side reactions (hydrogen evolution, corrosion, and passivation) and zinc dendrite formation at the anode. Thus, a rational anode design is critical for high-performance ZBBs. In this review, we will first provide a fundamental understanding of the side reaction and dendrite issues at the anode, and then summarize the progress on mitigation strategies to suppress these unwanted electrochemical reactions. Moreover, the relevant mechanisms of various strategies will be illustrated in-depth. Therefore, this perspective will provide a thorough and deep guidance to construct high-performance and dendrite-free ZBBs.",12
"Flexible Zn-based batteries are regarded as promising alternatives to flexible lithium-ion batteries for wearable electronics owing to the natural advantages of zinc, such as environmental friendliness and low cost. In the past few years, flexible Zn-based batteries have been studied intensively and exciting achievements have been obtained in this field. However, the development of flexible Zn-based batteries is still at an early stage. The challenges of developing flexible lithium-ion batteries are presented here. Then, a brief overview of recent progress in flexible zinc secondary batteries from the perspective of advanced materials and some issues that remain to be addressed are discussed.",12
"Magnesium batteries are an energy storage system that potentially offers high energy density, but development of new high voltage cathode materials and understanding of their electrochemical mechanism are critical to realize its benefits. Herein, we synthesize the layered MnO2 polymorph (the birnessite phase) as a nanostructured phase supported on conductive carbon cloth and compare its electrochemistry and structural changes when it is cycled as a positive electrode material in a Mg-ion battery under nonaqueous or aqueous conditions. X-ray photoelectron spectroscopy and transmission electron microscopy studies show that a conversion mechanism takes place during cycling in a nonaqueous electrolyte, with the formation of MnOOH, MnO, and Mg(OH)2 upon discharge. In aqueous cells, on the other hand, intercalation of Mg2+ ions takes place, accompanied by expulsion of interlayer water and transformation to a spinel-like phase as evidenced by X-ray diffraction. Both systems are structurally quasireversible. The sharp contrast in behavior in the two electrolytes points to the important role of the desolvation energy of the Mg2+ cation in nonaqueous systems.",11
"Rechargeable Mg batteries, using high capacity and dendrite-free Mg metal anodes, are promising energy storage devices for large scale smart grid due to low cost and high safety. However, the performance of Mg batteries is still plagued by the slow reaction kinetics of their cathode materials. Recent discoveries demonstrate that water in cathode can significantly enhance the Mg-ion diffusion in cathode by an unknown mechanism. Here, we propose the water-activated layered-structure VOPO4 as a novel cathode material and examine the impact of water in electrode or organic electrolyte on the thermodynamics and kinetics of Mg-ion intercalation/deintercalation in cathodes. Electrochemical measurements verify that water in both VOPO4 lattice and organic electrolyte can largely activate VOPO4 cathode. Thermodynamic analysis demonstrates that the water in the electrolyte will equilibrate with the structural water in VOPO4 lattice, and the water activity in the electrolyte alerts the mechanism and kinetics for electrochemical Mg-ion intercalation in VOPO4. Theoretical calculations and experimental results demonstrate that water reduces both the solid-state diffusion barrier in the VOPO4 electrode and the desolvation penalty at the interface. To achieve fast reaction kinetics, the water activity in the electrolyte should be larger than 10–2. The proposed activation mechanism provides guidance for screening and designing novel chemistry for high performance multivalent-ion batteries.",11
"Rechargeable magnesium-ion batteries are a promising candidate technology to address future electrical energy storage needs of large scale mobile and stationary devices, due to the high environmental abundance of magnesium metal and divalent character of magnesium ion. With the recent increase in reports discussing cathode materials for magnesium-ion batteries, it is instructive to assess recent research in order to provide inspiration for future research. This review is a summary of the different chemistries and structures of the materials developed for magnesium ion cathodes. The particular strategies which may lead to future research initiatives are amplified.",11
"With the development of electric vehicles and smart grid systems, safety and cost of power sources are becoming increasingly important, and in this regard, magnesium batteries have been considered as a promising power source because they are safer and less expensive than commercialized lithium-ion batteries. (1−5) In particular, the absence of dendrite formation on the Mg metal anode is one of the most attractive aspects of magnesium batteries, leading to their excellent safety. (6,7) However, there are still challenges for realizing practical magnesium batteries. One challenge is the difficulty of utilizing Mg metal as an anode with various electrolytes. Mg metal cannot be used with the conventional carbonate-based solvents used for commercialized lithium-ion batteries, because when Mg metal is in contact with those solvents, a thick passivation layer forms on the surface of Mg metal, leading to failures in the stripping and plating of magnesium. (8,9) The stripping and plating of magnesium metal is only reversible in a few electrolytes such as organohaloaluminate salt in tetrahydrofuran (THF), (1) magnesium aluminum chloro complex in THF, (10) and ether-based electrolytes containing magnesium salt and chloride additives. (11,12) Moreover, organohaloaluminate salts are acidic, leading to corrosive reaction. (13,14) In order to overcome these limitations, Mg2+ insertion materials have been considered as alternatives to Mg metal, because they exhibit reversible insertion and deinsertion of Mg2+ with conventional electrolytes. For example, Mg2+ ions are reversibly inserted into Bi and Sn. (15,16) However, although those alloy materials exhibited the reversible insertion of Mg2+, they suffered drawbacks such as pulverization due to a large volume change during cycling, resulting in poor cycle performance. Therefore, in this study, we introduce graphite as a host material for the intercalation of Mg2+ ions. Unlike the alloying reaction mechanism of alloy materials such as Bi and Sn, graphite stores Mg2+ ions through an intercalation reaction mechanism, leading to no pulverization. Moreover, the Mg2+ ions are reversibly cointercalated into graphite with linear ether solvents, leading to promising electrochemical performance.",11
"Rechargeable magnesium (Mg) batteries have been attracting increasing attention recently because of the abundance of the raw material, their relatively low price and their good safety characteristics. However, rechargeable Mg batteries are still in their infancy. Therefore, alternate Mg-ion insertion anode materials are highly desirable to ultimately mass-produce rechargeable Mg batteries. In this study, we introduce the spinel Li4Ti5O12 as an Mg-ion insertion-type anode material with a high reversible capacity of 175 mA h g−1. This material possesses a low-strain characteristic, resulting in an excellent long-term cycle life. The proposed Mg-storage mechanism, including phase separation and transition reaction, is evaluated using advanced atomic scale scanning transmission electron microscopy techniques. This unusual Mg storage mechanism has rarely been reported for ion insertion-type electrode materials for rechargeable batteries. Our findings offer more options for the development of Mg-ion insertion materials for long-life rechargeable Mg batteries.",11
"The increasing interest in future energy storage technologies has generated the urgent need for alternative rechargeable magnesium ion batteries due to their innate merits in terms of raw abundance, theoretical capacity, and operational safety. Herein, we report an alternative pathway to a new energy storage regime: toward advanced rechargeable magnesium-ion batteries based on WSe2 nanowire-assembled film cathodes. The as-grown electrodes delivered efficient Mg2+ intercalation/insertion activity, excellent cycling life, enhanced specific capacity, and excellent rate capability. We also evaluated the influence of Mg-intercalation behavior on Mg-ion batteries based on WSe2 film cathodes via the first-principles DFT computations. The results reveal the feasibility of using advanced magnesium-ion batteries based on WSe2 film as energy storage components in next-generation optoelectronic systems.",11
"The lack of electrolytes that simultaneously possess high Coulombic efficiency, conductivity, and voltage stability has hindered the deployment of rechargeable magnesium-ion batteries. With few exceptions, the tenacious oxide layer on magnesium metal has limited the scope of research to halide ion-based electrolytes, which help activate the electrode surface but also limit the working voltage window considerably. Herein, we demonstrate a new class of magnesium electrolytes based on fluoroalkoxyaluminate anions synthesized via a facile and scalable method and its incorporation in a full battery cell. Mixtures of magnesium and aluminum fluoroalkoxides in ethereal solvents result in solutions that can reversibly deposit magnesium metal with near unit efficiency in addition to achieving suitable oxidative stabilities (>3.5 V vs Mg/Mg2+ on glassy carbon and gold) and conductivities (>6 mS cm–1).",11
"Rechargeable magnesium batteries are identified as a promising next-generation energy storage system, but their development is hindered by the anode−electrolyte−cathode incompatibilities and passivation of magnesium metal anode. To avoid or alleviate these problems, the exploitation of alternative anode materials is a promising choice. Herein, we present titanium pyrophosphate (TiP2O7) as anode materials for magnesium-ion batteries (MIBs) and investigate the effect of the crystal phase on its magnesium storage performance. Compared with the metastable layered TiP2O7, the thermodynamically stable cubic TiP2O7 displays a better rate capability of 72 mAh g−1 at 5000 mA g−1. Moreover, cubic TiP2O7 exhibits excellent cycling stability with the capacity of 60 mAh g−1 after 5000 cycles at 1000 mA g−1, which are better than previously reported Ti-based anode materials for MIBs. In situ X-ray diffraction technology confirms the single-phase magnesium-ion intercalation/deintercalation reaction mechanism of cubic TiP2O7 with a low volume change of 3.2%. In addition, the density functional theory calculation results demonstrate that three-dimensional magnesium-ion diffusion can be allowed in cubic TiP2O7 with a low migration energy barrier of 0.62 eV. Our work demonstrates the promise of TiP2O7 as high-rate and long-life anode materials for MIBs and may pave the way for further development of MIBs.",11
"This paper describes the design and synthesis of a series of terpyridine-based complexes of the first-row transition metals Cr, Mn, Fe, and Co for non-aqueous redox flow batteries (NARFBs). Electrochemical studies reveal that these complexes can undergo multi-electron transfer redox reactions. In particular, the Mn and Fe-based com-plexes exhibit both low negative redox potentials and high positive redox potential, permitting them to serve as a bipolar electrolyte for symmetric RFBs with a cell voltage of more than 2 V. The solubility of these complexes can be effectively improved by incorporating a polyether substituent on the terpyridine ligand and counter anion optimization. The iron complex [Fe(tpy-O(CH2CH2O)3CH3)2][TFSI]2 shows a high solubility of 0.76 M in MeCN. The fabricated iron-based symmetric NARFB demonstrates a superior battery performance with a high cell voltage of 2.3 V, columbic efficiency of 97%, energy efficiency as high as 88%, and stable charge-discharge capacity retention of 60% after 160 cycles, corresponding to 99.75 % capacity retention per cycle. The post-cycling cyclic voltammetry (CV), UV-Vis, and 1H-NMR characterizations indicate only minor chemical decom-position of the cycled complex, confirming its good charging-discharging stability.",16
"The combination of a magnesium anode with a sulfur cathode is one of the most promising electrochemical couples because of its advantages of good safety, low cost, and a high theoretical energy density. However, magnesium sulfur batteries are still in a very early stage of research and development, and the discovery of suitable electrolytes is the key challenge for further improvement. Here, a new preparation method for non-nucleophilic electrolyte solutions using a two-step reaction in one-pot is presented, which provides a feasible way to optimize the physiochemical properties of the electrolyte for the application in magnesium sulfur batteries. The first use of modified electrolytes in glymes and binary solvents of glyme and ionic liquid shows beneficial effects on the performance of magnesium sulfur batteries. New insights into the reaction mechanism of electrochemical conversion between magnesium and sulfur are also investigated.",14
"The present study shows the electrochemical performance of a room-temperature magnesium/sulfur (Mg/S) battery with a newly designed sulfur (3–0.5 mgsulfur cm−2) composite cathode. Operando Raman spectroscopy is employed to investigate the formation of polysulfide species at the cathode of Mg/S cells during the charge/discharge process, while density functional theory (DFT) calculations are used to correlate the Raman modes with a series of polysulfide species (Sxn−, x = 1–8). Operando Raman spectroscopy proves the chemical transformation from elemental sulfur (S8) via long and short chain polysulfides to magnesium sulfide upon discharge and conversion back to elemental sulfur during charging. Furthermore, the spectral measurements indicate the formation of a nanocrystalline magnesium sulfide with a cubic zinc blende phase at the end of discharge. The changes in the open circuit potential of the Mg/S cell during the resting period are investigated with the help of various spectroscopic techniques. These studies conclude that cell impedance is dominated by the anode side impedance due to the formation of a passivation layer under static conditions. Finally, the impedance studies under dynamic conditions verify that the applied electrode potential plays a significant role on the evolution of the anode interfacial impedance.",14
"The emerging energy-storage technologies must meet the requirement of low cost, reasonable safety, high natural abundance, and high energy density. The rechargeable magnesium-sulfur battery (Mg-S) meets these requirements as a new and emerging technology because of its high specific energy (1722 Wh. kg−1) and dendrite free plating/stripping of magnesium anode. However, its performance is restrained by the sluggish magnesium ion diffusions and unavailability of high-voltage magnesium electrolytes compatible with sulfur cathodes. As a result, Mg-S batteries suffer from poor reversible capacity and cycle life. Furthermore, the formation of magnesium polysulfide (Mg-PS) is considered as a biggest R&D challenge for Mg-S batteries. To alleviate these problems, numerous breakthroughs and achievements have been made in the past five years. This review covers the research and development to date on Mg-S systems including working mechanism, development of nucleophilic and non-nucleophilic electrolytes, inorganic electrolyte additives, fabrications of sulfur cathodes, effect of binders, polysulfide confinement via cathode or separator treatments, and in-situ characterizations of electrode/electrolyte interfaces. The electrochemical properties of newly developed Mg-S systems are debated in terms of cell configuration, composition of electrolyte, specific capacity, cycle performance, over potential and working voltages. Furthermore, the current challenges and possible research gaps in Mg-S systems are critically discussed along with future perspectives. We hope this review will revolutionize the deep understanding of Mg-S battery and open the new horizons to develop the highly efficient cathodes and electrolytes in near future.",14
"Aluminum-sulfur (Al−S) chemistry is attractive for the development of next-generation rechargeable battery systems. However, only a few reversible Al−S cells have been reported until now. This paper demonstrates that the use of an AlCl3/urea electrolyte in Al−S cells is a promising approach to improve the cycle life and reach a high discharge voltage plateau of ∼1.6–2.0 V. In contrast to the instability of sulfur in the conventional AlCl3/EMIC electrolyte, sulfur is chemically stable in the AlCl3/urea electrolyte, which allows better cell cycling stability. The Al−S cell delivers an initial capacity of ∼700 mAh gs−1 and maintains a capacity of up to ∼500 mAh gs−1 after 100 cycles.",7
"An aluminum–sulfur battery comprised of a composite sulfur cathode, aluminum anode and an ionic liquid electrolyte of AlCl3/1-ethyl-3-methylimidazolium chloride is described. The electrochemical reduction of elemental sulfur has been studied in different molar ratios of the electrolyte, and aluminum tetrachloride ions have been identified at the electroactive ionic species. The Al/S battery exhibits a discharge voltage plateau of 1.1–1.2 V, with extremely high charge storage capacity of more than 1500 mAh g−1, relative to the mass of sulfur in the cathode. The energy density of the Al/S cell is estimated to be 1700 Wh kg−1 sulfur, which is competitive with the most attractive battery chemistries targeted for high-energy electrochemical storage. Characterization by means of SEM, XRD and XPS of the battery components reveal complete dissolution of sulfur-based discharge products to the electrolyte. The low cost, natural abundance and high volumetric energy density of both anode and cathode materials define a research path for new materials and cell designs for next-generation Al/S battery systems.",7
"The addition of 2% vinyl ethylene carbonate (VEC) into LiPF6/EC + DMC electrolyte can significantly improve the cyclic performance of a LiNi0.8Co0.2O2/Li cell at elevated temperatures such as 50 degrees C. In situ electrochemical mass spectrometry (EMS) was used to investigate the gas evolution spectroscopy in the cell during a charge/discharge process with and without VEC additive. Fourier transform infrared (FTIR), ultraviolet-visible (UV-vis), and liquid nuclear magnetic resonance (NMR) spectroscopies were also carried out to investigate the reactions between various electrolyte components and VEC without the electrochemical reaction. We propose the possible polymerized products based on the spectroscopy and the acting mechanism of the VEC additives.",16
"Lithium metal has the highest volumetric and gravimetric energy density of all negative-electrode materials when used as an electrode material in a lithium rechargeable battery. However, the formation of lithium dendrites and/or 'moss' on the metal electrode surface can lead to short circuits following several electrochemical charge-discharge cycles, particularly at high rates, rendering this class of batteries potentially unsafe and unusable owing to the risk of fire and explosion. Many recent investigations have focused on the development of methods to prevent moss/dendrite formation. In parallel, it is important to quantify Li-moss formation, to identify the conditions under which it forms. Although optical and electron microscopy can visually monitor the morphology of the lithium-electrode surface and hence the moss formation, such methods are not well suited for quantitative studies. Here we report the use of in situ NMR spectroscopy, to provide time-resolved, quantitative information about the nature of the metallic lithium deposited on lithium-metal electrodes.",9
"FeF3 has attracted considerable attention as a positive electrode material for next-generation rechargeable lithium ion batteries, because of its low cost, low risk, and high energy density, which facilitate a conversion-type lithiation/delithiation reaction. However, the conversion reaction of the FeF3 electrode is known to suffer from capacity fading during repeated discharge-charge cycles. Herein, we find an interesting correlation between capacity fading behavior and spectral evolutions in electrochemical operando nuclear magnetic resonance (NMR) measurements. The operando Li-7 NMR spectra demonstrate the reversible formation of metallic Fe by the conversion process during the early discharge-charge cycles. However, it is gradually suppressed after repeated cycles. Moreover, LiF is augmented at the fully charged states, indicating that FeF3 is no longer recovered after repeated cycles. The active material can converge into FeF2 and LiF in the degraded electrode. Another factor associated with capacity degradation is the electrolyte decomposition occurring at high voltages, which results in a resistive film coating the electrode surface. We therefore conclude that the film accumulation on repeated discharging inhibits the conversion reaction to metallic Fe and LiF, leading to a characteristic capacity fading behavior of FeF3.",8
"There is increasing evidence that the solvation structure of the active components in a liquid electrolyte solution strongly impacts the performance in electrochemical applications. In this work, the nanoscale solvation structures and dynamics of Mg(BH4)(2) and Mg(TFSI)(2) dissolved in diglyme (DGM) at various concentrations and ratios of Mg(BH4)(2)/Mg(TFSI)(2) were investigated using a combination of natural abundance Mg-25 NMR, quantum chemistry calculations of Mg-25 NMR chemical shifts, classical molecular dynamics (MD) calculations, and electrochemical performance tests. By mixing two competing Mg salts, we were able to reduce the strong covalent interactions between Mg2+ and BH4- anions. A small increase is observed in the coordination number of Mg-TFSI and a significant increase in the interaction of Mg2+ ions with glymes. Through a combination of NMR, DFT and MD simulations, various stable species around 1 nm in size were detected in the mixed salt solution, which play key roles in the enhanced electrochemical performance of the mixed electrolyte. It is established that for the neat Mg(TFSI)(2) in DGM electrolyte at dilute concentrations the TFSI-is fully dissociated from Mg2+. At higher concentrations, Mg2+ and TFSI-are only partially dissociated as contact ion pairs are formed. In contrast, at 0.01M Mg(BH4)(2) (saturated concentration) in DGM, the first solvation shell of a Mg2+ ion contains two BH4- anions and one DGM molecule, while the second solvation shell consists of five to six DGM molecules. An exchange mechanism between the solvation structures in the combined electrolyte containing both Mg(BH4)(2) and Mg(TFSI)(2) in DGM was found to result in the observation of a single Mg-25 NMR peak. This exchange is responsible for an increase in uncoordinated anions, as well as improved stability and ionic conductivity as compared to single anion solution. Solvent molecule rearrangement and direct Mg-ion exchange between the basic solvation structures are hypothesized as likely reasons for the exchange. We elucidate that the solvent rearrangement is energetically much more favorable than direct Mg-ion hopping and is thus suggested as the dominant exchange mechanism.",0
"A series of novel branched copolyethers, poly((1,3-dioxIolane)-co-((2-(2-methoxylethoxyl)methyl)oxirane)) (P(DXL-co-MEMO)) and poly( (1,3-dioxIolane)-co-( (2-(2-(2-methoxylethoxyl)ethoxyl)methyl)oxirane)) (P(DXL-co-ME2MO)), were synthesized via cationic polymerization, and the structures of these copolymers were characterized by H-1 NMR and GPC. Ionic conductivities of copolyether/lithium bis(trifluoromethanesulphonyl) imide (LiTFSI), polyethylene oxide (PEO)/LiTFSI and PEO/copolyether/LiTFSI were investigated via electrochemical impedance spectroscopy. The results showed that the ionic conductivity of the P(DXL-co-MEMO)/LiTFSI polymer electrolyte was higher than that of the P(DXL-co-ME2MO)/LiTFSI polymer electrolyte, and the room temperature ionic conductivity of the P(DXL-co-MEMO)/LiTFSI polymer electrolyte was up to 2.2 x 10(-4) S cm(-1). Compared with the PEO/LiTFSI polymer electrolyte, the ionic conductivities of the PEO/copolyether/LiTFSI composite polymer electrolytes had a great improvement, but their thermal stabilities did not obviously reduce. (C) 2014 Elsevier B.V. All rights reserved.",1
"A copolymer P(MMA-AN-MALi) (PMAML) was synthesized by solution polymerization. It was then blended with PVDF for preparing porous membranes by solution casting, and the non-solvent or extraction step was unnecessary in this process. A novel gelled polymer electrolyte based on the blend of PMAML and PVDF was obtained by soaking the polymer membrane in organic liquid electrolytes. The composition of the copolymer was determined from its H-1-NMR spectrum, and the result showed that the molar ratio of MMA: AN: MALi was about 68.6: 21. 5 : 9. 9. The surface structure of the polymer film was characterized by SEM. The pores were well distributed in the surface of the membrane and the porous size was about 5 mum. The ionic conductivity of the polymer electrolyte was measured by the AC impedance method,and it was about 2.5 x 10(-3) S . cm(-1) at room temperature. The electrochemical stability window was carried out on the stainless steel electrode with lithium metal electrodes as the reference and counter electrodes by the linear sweep voltammetry method. The polymer electrolyte was electrochemically stable under 4.5 V. The diffusion coefficient of salt in the polymer electrolyte was measured using Li/GPE/Li non-blocking cell by the restricted diffusion experiment, and the value was about 8.12 x 10(-7) cm(2) . s(-1) The coulombic efficiency of the lithium ion battery with the polymer electrolyte in the initial charge- discharge cycle was calculated to be about 89 % and the discharge capacity of the first five cycles changed only in a small range. The test results display that the polymer electrolyte based on blends of PMAML and PVDF was electrochemical stable and can be used in lithium ion batteries.",0
"A composite of mesoporous silica (SBA-15) with a polyethylene oxide (PEO) polymer electrolyte is examined for use in various electrochemical devices. Incorporation of SBA-15 in a PEO:LiClO4 polymer electrolyte facilitates salt dissociation, enhances ion conductivity, and improves miscibility between organic and inorganic moieties. Optimized conductivity is found at 10 wt.% SBA-15 composition, above this concentration the conductivity is reduced due to aggregation of a SBA-15:Li rich phase. Heating above melt temperature of PEO allows more of the polymer segments to interact with SBA-15. This results in a greater degree of disorder upon cooling, and the ion conductivity is enhanced. A Li-7 MAS NMR study reveals three types of lithium-ion coordination. Two major types of conduction mechanism can be identified: one through conventional amorphous PEO; a second via hopping in a sequential manner by replacing the nearby vacancies ('holes') on the surface (both interior and exterior) of the SBA-15 channels. (C) 2004 Elsevier B.V. All rights reserved.",0
"In this article, studies on coordinative properties of 5,11,17,23-tetra-p-tert-butyl-25,27-bis(N-p-nitrophenylureido-butoxy)-26,28-dipropoxycalix[4]arene (Cx2) are presented. Since this anion-receptor was previously used as an additive to solid polymer electrolytes, the correlation of the data presented here and the role of anion-receptors in this type of electrolytes is discussed. The formation constants of salt-receptor complexes and receptor self-complexation (dimer formation) are estimated in the solution in the non-interacting solvent using H-1 and F-19 NMR titration. independently, the affinity of the Cx2 to low molecular weight analogs of PEO and some other organic solvents in this system was tested using the same technique. The estimated values of the formation constants are used in the discussion the role of the anion-receptor in the changes of concentration of ions, ionic agglomerates and complexes of Cx2 in the system comprising salt, solid or liquid matrix and anion-receptor. (C) 2009 Elsevier B.V. All rights reserved.",0
Sulfone-functionalized imidazolium ionic liquids were synthesized from direct nucleophilic substitution for the first time. Detailed NMR analysis of the products revealed the competition pathways of classic S(N)2 substitution and E2 elimination in the synthesis reaction. Impurities from E2 elimination can easily be overlooked during the conventional method of ionic liquid preparation via S(N)2 substitution. Initial electrochemical examination of the synthesized ionic liquids shows good compatibility with Li-1.1 (Ni1/3Co1/3Mn1/3)(0.9)O-2 cathode material. Published by Elsevier Ltd.,0
"The growth of lithium microstructures during battery cycling has, to date, prohibited the use of Li metal anodes and raises serious safety concerns even in conventional lithium-ion rechargeable batteries, particularly if they are charged at high rates. The electrochemical conditions under which these Li microstructures grow have, therefore, been investigated by in situ nuclear magnetic resonance (NMR), scanning electron microscopy (SEM), and susceptibility calculations. Lithium metal symmetric bag cells containing LiPF6 in EC/DMC electrolytes were used. Distinct Li-7 NMR resonances were observed due to the Li metal bulk electrodes and microstructures, the changes in peak positions and intensities being monitored in situ during Li deposition. The changes in the NMR spectra, observed as a function of separator thickness and porosity (using Celgard and Whatmann glass microfiber membranes) and different applied pressures, were correlated with changes in the type of microstructure, by using SEM. Isotopically enriched Li-6 metal electrodes were used against natural abundance predominantly Li-7 metal counter electrodes to investigate radiofrequency (rf) field penetration into the Li anode and to confirm the assignment of the higher frequency peak to Li dendrites. The conclusions were supported by calculations performed to explore the effect of the different microstructures on peak position/broadening, the study showing that Li NMR spectroscopy can be used as a sensitive probe of both the amount and type of microstructure formation.",11
"Considerable work was carried out on metal/air batteries in the 1960's and early 1970's for a variety of applications. After this time, however, the overall effort was considerably reduced due to materials problems at the air electrode, thermal management, and miscellaneous technical problems associated with the various anodes evaluated. Recent advances in the performance and stability of air cathodes, together with new and improved candidate anodes, make a comparison of metal/air batteries appropriate at this time. This review concentrates on comparing lithium, aluminum, magnesium, zinc and iron/air batteries with particular emphasis on the suitability of each system for electric vehicle propulsion. The relative merits of mechanically and electrically rechargeable batteries are given, together with systems employing static and circulating electrolytes. We conclude that, due to the institutional difficulties associated with the deployment of recharge systems for mechanically rechargeable batteries in electric vehicles, electrically rechargeable systems are more viable for commercialization in the near term. This conclusion makes zinc/air and iron/air batteries major candidates for this application.",16
"Metal–air batteries are a promising technology that could be used in several applications, from portable devices to large-scale energy storage applications. This work is a comprehensive review of the recent progress made in metal-air batteries MABs. It covers the theoretical considerations and mechanisms of MABs, electrochemical performance, and the progress made in the development of different structures of MABs. The operational concepts and recent developments in MABs are thoroughly discussed, with a particular focus on innovative materials design and cell structures. The classical research on traditional MABs was chosen and contrasted with metal–air flow systems, demonstrating the merits associated with the latter in terms of achieving higher energy density and efficiency, along with stability. Furthermore, the recent applications of MABs were discussed. Finally, a broad overview of challenges/opportunities and potential directions for commercializing this technology is carefully discussed. The primary focus of this investigation is to present a concise summary and to establish future directions in the development of MABs from traditional static to advanced flow technologies. A systematic analysis of this subject from a material and chemistry standpoint is presented as well.",16
"Electrical energy storage and conversion is vital to a clean, sustainable, and secure energy future. Among all electrochemical energy storage devices, metal-air batteries have potential to offer the highest energy density, representing the most promising systems for portable (electronics), mobile (electrical vehicles), and stationary (micro-grids) applications. To date, however, many fundamental issues are yet to be overcome to realize this potential. For example, efficient catalysts for oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) at the air-electrode are yet to be developed to significantly reduce the polarization loss in metal-air batteries, which severely hinders the rate capability, energy efficiency, and operational life. In this progress report, a brief overview is first presented of the critical issues relevant to air-electrodes in metal-air batteries. Some recent advancements in the development of non-precious catalysts for ORR in Li-air and Zn-air batteries are then highlighted, including transition metal oxides, low-dimensional carbon-based structures, and other catalysts such as transition-metal macrocycles and metal nitrides. New directions and future perspectives for metal-air batteries are also outlined.",16
"In the last few decades, there are some exciting developments in the field of lithium (Li)-ion batteries from small portable devices to large power system such as electric vehicles (EVs). However, the maximum energy density of lithium-ion batteries is insufficient for the extended range of EVs propulsion. On the other hand, metal-air batteries have a greater power storage capacity, a few times more than the best performing lithium-ion batteries. Mechanically rechargeable zinc (Zn)-, magnesium (Mg)-, and aluminum (Al)-air batteries are receiving increasing attention, due to the advantages of using safe, low cost and abundant materials. If successfully developed, these batteries could provide an energy source for EVs comparing that of gasoline in terms of usable energy density. Nevertheless, there are still numerous scientific and technical challenges that must be overcome, if this alluring promise can be turned into reality. This paper provides a comprehensive overview of recent advances and challenges of metal air batteries from various elements, including air cathode, electrolyte, and anode. In addition, this review outlines the fundamental principles and understanding of the electrochemical reactions in the areas of lithium-air batteries. Finally, a summary of future research directions in the field of the metal-air batteries is provided.",16
"The large-scale electrical energy storage using rechargeable batteries buoys any future success in the global efforts to shift energy usage away from fossil fuels to renewable sources. Compared with other battery technologies, such as Li-S and LIBs, the metal-air battery technology holds exceptionally high energy densities and is viewed to be a promising candidate as the energy supplier of the next generation. With the aim to provide easy access to the recent developments of metal-air batteries and advance their development, this review systematically and comprehensively summarizes, compares and discusses the development of all important kinds of aqueous and/or nonaqueous metal-air batteries (all in one), based on metal anodes of Li, Na, Zn, Al, from all important aspects, including oxygen electrochemistry, electrocatalyst, transfer/diffusion and interface, electrode and electrolyte materials, and device configuration. As a benefit, our understanding on metal-air batteries can be deepened and guidance for the development of next generation metal-air batteries can be provided.",16
"A high-performance all-inorganic magnesium-lithium chloride complex (MLCC) electrolyte is synthesized by a simple room-temperature reaction of LiCl with MgCl2 in tetrahydrofuran (THF) solvent. Molecular dynamics simulation, density functional theory calculation, Raman spectroscopy, and nuclear magnetic resonance spectroscopy reveal that the formation of [MgxLiyCl2x+y center dot nTHF] complex solvation structure significantly lowers the coordination number of THF in the first solvation sheath of Mg2+, which significantly enhances its de-solvation kinetics. The MLCC electrolyte presents a stable electrochemical window up to 3.1 V (vs Mg/Mg2+) and enables reversible cycling of Mg metal deposition/stripping with an outstanding Coulombic efficiency up to 99% at current densities as high as 10 mA cm(-2). Utilizing the MLCC electrolyte, a Mg/Mo6S8 full cell can be cycled for over 10 000 cycles with a superior capacity retention of 85 mA h g(-1) under an ultrahigh rate of 50 C (1 C = 128.8 mA g(-1)). The facile synthesis of high-performance MLCC electrolyte provides a promising solution for future practical magnesium batteries.",9
"The mitigation of decomposition reactions of lithium-ion battery electrolyte solutions is of critical importance in controlling device lifetime and performance. However, due to the complexity of the system, exacerbated by the diverse set of electrolyte compositions, electrode materials, and operating parameters, a clear understanding of the key chemical mechanisms remains elusive. In this work, operando pressure measurements, solution NMR, and electrochemical methods were combined to study electrolyte oxidation and reduction at multiple cell voltages. Two-compartment LiCoO2/Li cells were cycled with a lithium-ion conducting glass-ceramic separator so that the species formed at each electrode could be identified separately and further reactions of these species at the opposite electrode prevented. One principal finding is that chemical oxidation (with an onset voltage of similar to 4.7 V vs Li/Li+ for LiCoO2), rather than electrochemical reaction, is the dominant decomposition process at the positive electrode surface in this system. This is ascribed to the well-known release of reactive oxygen at higher states-of-charge, indicating that reactions of the electrolyte at the positive electrode are intrinsically linked to surface reactivity of the active material. Soluble electrolyte decomposition products formed at both electrodes are characterized, and a detailed reaction scheme is constructed to rationalize the formation of the observed species. The insights on electrolyte decomposition through reactions with reactive oxygen species identified through this work have a direct impact on understanding and mitigating degradation in high-voltage/higher-energy-density LiCoO2-based cells, and more generally for cells containing nickel-containing cathode materials (e.g., LiNixMnyCOzO2; NMCs), as they lose oxygen at lower operating voltages.",16
