abstract,label
"Li–air batteries have potential to be the next generation power sources for various applications, from portable devices to electric vehicles and microgrids, due largely to their significantly higher theoretical energy densities than those of the existing batteries. The commercialization of this technology, however, is hindered by a variety of technical hurdles, including low obtainable capacity, poor energy efficiency, and limited cycle life. Breakthrough to these barriers requires a fundamental understanding of the complex electrochemical and transport behaviors inside the batteries. Mathematical modeling and simulation are imperative in gaining important insight into the mechanisms of these complex phenomena, which is vital to achieving rational designs of better materials for high-performance batteries. In this paper, we present a comprehensive review of the latest advances in modeling and simulation of Li–air batteries and offer our perspectives on new directions of future development. Unlike previous reviews that centered mainly on continuum modeling of non-aqueous Li–air batteries, the present paper focuses on mathematical descriptions of the detailed transport and electrochemical processes in different types of Li–air batteries. We start with a brief introduction to the working principles of Li–air batteries. Then, the governing equations for mass transport and electrochemical reactions in non-aqueous Li–air batteries are formulated, including lithium ion and oxygen transport in the porous air electrode, the formation of solid discharge products, the kinetics of electrode reactions, the evolution of electrode structure, the distribution of active sites, the effect of the side reactions during cycling, the phenomena of the volume change, and the charge process. In addition, the mo\deling and simulations of aqueous and hybrid Li–air batteries are reviewed, highlighting the phenomena that are different from those in the non-aqueous ones. Finally, the challenges facing the modeling and simulation of Li–air batteries are discussed and perspectives for the development of a new generation of Li–air batteries are outlined.",3
"Electrolytes based on bis(fluorosulfonyl) imide (FSI) with a range of LiFSI salt concentrations were characterized using physical property measurements, as well as NMR, FT-IR and Raman spectroscopy. Different from the behavior at lower concentrations, the FSI electrolyte containing 1:1 salt to IL mole ratio showed less deviation from the KCl line in the Walden plot, suggesting greater ionic dissociation. Diffusion measurements show higher mobility of lithium ions compared to the other ions, which suggests that the partial conductivity of Li+ is higher at this higher composition. Changes in the FT-IR and Raman peaks indicate that the cis-FSI conformation is preferred with increasing Li salt concentration.",16
"Li-O2 battery possesses simple structure and high specific energy, and thus is one of the promising battery systems for future application in energy storage. In order to overcome the performance deficiencies and realize the practical utilization of Li-O2 battery, substantial efforts and significant progress has been made in recent years. In this review, we will mainly focus on the key problems that may result in the performance deficiency of Li-O2 battery and survey the studies reported in the literature that provide solutions to these problems. The development trend and prospect of Li-O2 battery are also discussed.",3
"A physics-based model is proposed for the simulation of Li-air batteries. The model is carefully calibrated against published data and is used to simulate standard Li-air batteries with a nonaqueous (organic) electrolyte. The specific capacity is mainly limited by the oxygen diffusion length, which is a function of the oxygen diffusivity in the electrolyte and the discharge current density. Various approaches to increase the specific capacity of the cathode electrode and the energy density of Li-air batteries are discussed. To increase the specific capacity and energy density, it is more efficient to use a nonuniform catalyst that enhances the reaction rate only at the separator–cathode interface than a catalyst uniformly distributed. Using uniformly distributed catalysts enhances the current and power density of the cell but does not increase significantly the specific capacity and energy density. The specific capacity and energy density can be increased by suppressing the reaction rate at the oxygen–entrance interface to delay the pinch-off of the conduction channel in this region. Other possibilities to enhance the energy density such as using solvents with high oxygen solubility and diffusivity and partly wetted electrodes are discussed.",3
"We report the intrinsic oxygen reduction reaction (ORR) activity of polycrystalline palladium, platinum, ruthenium, gold, and glassy carbon surfaces in 0.1 M LiClO4 1,2-dimethoxyethane via rotating disk electrode measurements. The nonaqueous Li+-ORR activity of these surfaces primarily correlates to oxygen adsorption energy, forming a “volcano-type” trend. The activity trend found on the polycrystalline surfaces was in good agreement with the trend in the discharge voltage of Li-O2 cells catalyzed by nanoparticle catalysts. Our findings provide insights into Li+-ORR mechanisms in nonaqueous media and design of efficient air electrodes for Li-air battery applications.",3
"Li/S and Li/air cells have attracted much recent attention as potential successors to lithium ion batteries because of their exceptionally high energy density compared with current battery technology. Although the two new battery systems have the potential to satisfy the demand for a significant leap forward in energy storage technology, there remain significant problems to be addressed, including poor cycle stability and low rate capability for practical applications. To address these issues, much research effort has been invested. In particular, graphene, with its high surface area combined with catalytic properties, is considered to be a key potential material to advance Li/S and Li/air battery technology. Indeed, recent research into graphene has led to substantial performance improvements of Li/S and Li/air batteries. In this review, we describe recent achievements in Li/S and Li/air cells that have been facilitated by the application of graphene, together with the electrochemical reaction mechanisms and major issues facing both Li/S and Li/air batteries.",3
"A polymerizable anion receptor based on a boric acid ester was synthesized. When the anion receptor was added to different electrolyte solutions consisting of an aprotic solvent and a lithium salt, the ionic conductivity of certain electrolyte solutions, composed of low polar solvents or salts with low dissociation abilities, was enhanced appreciably. Viscosity measurements for the electrolyte solutions, with and without the added anion receptor, indicated that the conductivity enhancement was caused by an increase in the ionic dissociation due to the addition of the anion receptor. Pulse-field-gradient spin-echo (PGSE) NMR and B-11-NMR spectra supported that the ionic dissociation was facilitated by interaction between the Lewis-acidic anion receptor and Lewis-basic anions. The polymerizable anion receptor was crosslinked with a polyether macromonomer in different electrolyte solutions. Ionic conductivity of the resulting polymer gel electrolytes was also altered like that of the electrolyte solutions containing the anion receptor monomer. (C) 2003 Elsevier Science Ltd. All rights reserved.",1
"Aluminum ion battery (AIB) technology is an exciting alternative for post-lithium energy storage. AIBs based on ionic liquids have enabled advances in both cathode material development and fundamental understanding on mechanisms. Recently, unlocking chemistry in rechargeable aqueous aluminum ion battery (AAIB) provides impressive prospects in terms of kinetics, cost, safety considerations, and ease of operation. To review the progress on AAIB, we discuss the critical issues on aluminum electrochemistry in aqueous system, cathode material design to overcome the drawbacks by multivalent aluminum ions, and challenges on electrolyte design, aluminum stripping/plating, solid-electrolyte interface (SEI) formation, and design of cathode materials. This review aims to stimulate exploration of high-performance AAIB and rationalize feasibility grounded on underlying reaction mechanisms.",5
"A new Al-ion battery based on an affordable and nontoxic liquid electrolyte made from molten AlCl3/urea was assembled. As the cathode material, natural graphite shows two well-defined discharge voltage plateaus at about 1.9 and 1.5 V with a high specific capacity of 93 mA h g−1 and excellent coulombic efficiency (>99%). The attractive capacity (about 78 mA h g−1) is retained even at a high current density of 1000 mA g−1. Moreover, no faster fading in capacity is observed after 500 cycles. This electrolyte could provide a new system for Al ion batteries, which can be used for large scale energy storage, owing to its cost advantages, high-rate capability and durability.",5
"Aqueous aluminium-ion rechargeable batteries (AAIBs) have attracted lots of attention due to their high theoretical capacity, high volumetric energy density and low price. However, not many aqueous full batteries have been developed successfully due to the low standard reduction potential of Al3+ (−1.68 V vs. standard hydrogen electrode, lower than H+) in aqueous solutions. In this study, we highlight an inexpensive “water-in-salt” aqueous electrolyte (AlCl3·6H2O) that can expand the electrochemical stability window of AAIBs to roughly 4 V. We propose a full aluminum-ion battery (AIB) using such an aqueous electrolyte. Its capacity reached 165 mA h g−1 at 500 mA g−1 (3C), and it exhibited over 95% coulombic efficiency consistently over 1000 cycles. Moreover, the aqueous Al-ion battery we developed is low-cost (the electrolyte is roughly 2% the cost of traditional electrolyte of Al-ion batteries) and dendrite-free in the negative electrode throughout the tests.",9
"The Li3VO4@C microsphere composite was first reported as a novel cathode material for rechargeable aluminum-ion batteries (AIBs), which manifests the initial discharge capacity of 137 mAh g–1 and and remains at 48 mAh g–1 after 100 cycles with almost 100% Coulombic efficiency. The detailed intercalation mechanism of Al into the orthorhombic Li3VO4 is investigated by ex situ X-ray diffraction (XRD) and X-ray photoelectron spectroscopy (XPS) of Li3VO4@C electrodes and the nuclear magnetic resonance aluminum spectroscopy (27Al NMR) of ionic liquid electrolytes in different discharge/charge states. First-principle calculations are also carried out to investigate the structural change as Al inserts into the framework of Li3VO4. It is revealed that the Al/Li3VO4@C battery goes through electrochemical dissolution and deposition of metallic aluminum in the anode, as well as the insertion and deinsertion of Al3+ cations in the cathode in the meantime. The rechargeable AIBs fabricated in this work are of low cost and high safety, which may make a step forward in the development of novel cathode materials based on the acidic ionic liquid electrolyte system.",5
"Recently, with large-scale energy storage equipment gradually becoming the research hotspot in the field of electrochemistry, rechargeable aluminium ion batteries (AIBs) have been described as the most promising candidate to substitute for well-developed lithium ion batteries due to their advantages of cost-effectiveness, favorable security and environmental friendliness. Nevertheless, owing to the inherent gap between theoretical experiments and commercial applications, the storage capacity, battery potential and energy density need to be improved to a large degree. In this regard, attention should be paid to two crucial factors impacting the electrochemical performance, that is the positive electrode materials and electrolytes. Therefore, this review is focused on a variety of positive electrode materials, such as transition metal oxides, metal sulfides, carbonaceous materials and other types of materials based on two main electrolyte systems, i.e., the organic system and the aqueous system. In this paper, not only is the working intercalation mechanism comprehensively concluded, but the results of relevant electrochemical experiments for AIBs are also compared and analyzed in detail. Furthermore, the challenges and prospects of improving rechargeable AIBs are also proposed.",5
"The development of new rechargeable safe battery with high energy density and low cost is one of the most desirable goals for personal electronics and grid storage. Aluminum based rechargeable ion batteries offer the possibilities for safe, high energy density and low cost. Here, we developed a novel aluminum based high-rate capability dual-ion battery with an aluminum anode and a 3D graphene cathode. The battery operated through the electrochemical deposition and dissolution of aluminum at the anode, and intercalation/de-intercalation of ClO4- anions in the graphene based cathode with a new Al(ClO4)3/Propylene carbonate - Fluoroethylene carbonate electrolyte. The battery exhibited high discharge voltage plateaus (about 1 V), high-rate capacity (101 mA h g-1 at 2000 mA g-1) and long cycle life (more than 400 cycles). More importantly, the battery also showed superior electrochemical properties with fast charge and slow discharge (the battery could be fully charged in 13 min and discharged for more than 73 min). And the reaction mechanisms of the aluminum based dual-ion battery is also proposed and discussed in detail.",5
"The aluminum-ion battery is a very promising rechargeable battery system for its high-power-density and three-electron-redox aluminum anode. Currently, the aluminum-ion battery is mainly composed of aluminum anode and graphitic cathode, separated by 1-ethyl-3-methylimidazolium chloride (EMIC)-based ionic liquid electrolyte. Despite of the progress made for cathode materials, its practical application is severely restricted by the high cost and low productivity of EMIC. Here we report a low-cost AlCl3/Et3NHCl room temperature ionic liquid electrolyte to fabricate practical yet high-performance Al-graphene battery. The battery shows 112 mAh g-1 cathodic capacity with 97.3% retention after 30,000 cycles and 84% retention even after an ultrahigh current density at 18 A g-1 (150 C, charged in 18 second). In this battery, electrochemical deposition/dissolution of aluminum at the anode while intercalation/de-intercalation of chloroaluminate anions in the graphene cathode take place during charge-discharge. The formation of a stage 3 graphene intercalation compound at fully charged state is confirmed. This pragmatic and cost-effective AlCl3/Et3NHCl room temperature ionic liquid grants the aluminum-ion battery with high performance and higher practical value.",5
"The self-association of n-hexyltrimethylammonium bromide (C(6)TAB) in aqueous solution has been studied by static and dynamic light scattering and NMR spectroscopy at 25 degreesC in the presence of added electrolyte, and critical aggregation concentrations, aggregation numbers and the degree of ionization have been calculated. Aggregation numbers determined from light scattering and from the application of mass-action theory to the concentration dependence of H-1 NMR chemical shifts of four protons along the alkyl chain of C(6)TAB, were between three and four over the range of electrolyte concentration studied (0.2-0.7 molkg(-1) NaBr). A structure for the small aggregates has been proposed from the NMR chemical shift data.",8
"Sodium (Na) metal, which possesses a high theoretical capacity and the lowest electrochemical potential, is regarded as a promising anode material for Na-metal batteries. However, both Na dendrite growth and large volume change in cycling have severely impeded its practical applications. This study demonstrates that a 3D flexible carbon (C) felt which is already commercialized in large-scale can be employed as a host for prestoring Na via a melt infusion strategy, through which a Na/C composite anode is obtained. The resulting anode exhibits a stable voltage profile and a small hysteresis over 120 cycles in carbonate-based electrolytes in symmetrical cells owing to the fact that the metallic Na is confined in a conductive carbon felt host, which increases the Na+ deposition sites to lower the effective current density and render a uniform Na nucleation, restricting the dimension change in electrochemical cycling. More importantly, effective inhibition of Na dendrite growth and large volume change is achieved. When coupled with a Na0.67Ni0.33Mn0.67O2 cathode, the Na/C composite demonstrates a good suitability in full cells. This work provides an alternative option for the fabrication of stable Na metal anodes, which is of great significance for the practical applications of Na metal anodes in high-energy-density batteries.",0
"Electrolytes based on lithium oligoether sulfate, and dissolved in liquid or polymer solvents, are studied. Their properties in term of ionic conductivities, transference numbers, diffusion coefficients, and electrochemical stabilities are reported. The comparison between NMR and electrochemical data, that is, transference numbers and conductivities, provides important information about the existence of ion pairs and aggregates. A fairly good agreement can be noticed between the highest occupied molecular orbital (HOMO) energies and the stability of the salts towards oxidation in relation with the length of the oligoether tail.",16
"Choline-based electrolytes have been proposed as environmentally friendly and low-cost alternatives for secondary zinc air batteries. Choline acetate [Ch](+)[OAc](-) in protic (D2O) and aprotic (DMSO-d(6)) solvents has been studied by means of concentration-dependent H-1 NMR, viscosity, and density measurements. The viscosities have been calculated on the basis of the Jones-Dole equation and showed that the dominant contribution originates from short-range ion-solvent interactions. Site-specific association affinities were assigned from NMR chemical shift titrations. In DMSO-d(6), the hydroxyl group of choline was found to have the smallest dissociation constant followed by the methyl group of acetate. The corresponding Gibbs energies at low concentration were found to be in agreement with a solvent-separated ion pair (2SIP) configuration, whereas at concentrations above 300 mM, a solvent-shared ion pair (SIP) configuration was assigned. For [Ch](+)[OAc](-) in D2O, association effects were found to be weaker, attributed to the high dielectric constant of the solvent. On time scales on the order of 100 ms, NMR linewidth perturbations indicated a change in the local rotational dynamics of the ions, attributed to short-range cation-solvent interactions and not to solvent viscosity. At 184 mM, similar to 40 % of the cations in DMSO-d(6) and similar to 10 % in D2O were found to exhibit short-range interactions, as indicated by the linewidth perturbations. It was found that at about 300 mM, the ions in DMSO-d(6) exhibit a transition from free to collective translational dynamics on time scales on the order of 400 ms. In DMSO-d(6), both ions were found to be almost equally solvated, whereas in D2O solvation of acetate was stronger, as indicated by the obtained effective hydrodynamic radii. For [Ch](+)[OAc](-) in DMSO-d(6), the results suggest a solvent-shared ion association with weak H-bonding interactions for concentrations between 0.3-1 M. Overall, the extent of ion association in solvents such as DMSO is not expected to significantly limit charge transport and hinder the performance of choline-based electrolytes.",0
"Besides commercially available synthetic polymers, the present work has been undertaken to explore the significance of poly(glycerol suberate) (PGS) polyester synthesised under lab scale in energy storage device. In this regard, a blend polymer electrolyte comprising of polyvinyl alcohol (PVA), poly(glycerol suberate) (PGS) polyester along with the various proportions of ammonium thiocyanate (NH4SCN) was prepared adopting solution casting technique. The synthesised polyester PGS was characterised by Fourier transform infrared (FT-IR) spectroscopy, H-1 and C-13 nuclear magnetic resonance (NMR) spectroscopy. The prepared electrolyte film was subjected to FT-IR analysis to study the complexation that has occurred within the blend. Its amorphous nature was revealed from X-ray diffraction (XRD) studies. Influence of NH4SCN on the glass transition temperature (T (g)) was drawn from differential scanning calorimetry (DSC) technique. The dispersion of dopant within the polymer matrix was supported by scanning electron microscopy (SEM) followed by its elemental composition from energy dispersive spectroscopy (EDS). From the AC impedance technique, maximum conductivity of 3.01 x 10(-4) S cm(-1) was elicited for the optimised electrolyte (1 g PVA + 0.75 g PGS + 0.6 g NH4SCN). Frequency-dependent dielectric and modulus spectra were analysed to study the mechanism of transportation. Transport parameters evaluated by Wagner's polarisation method proved that the conductivity was predominantly due to cations. Proton conducting battery was configured with the highest conducting electrolytic film and its cell parameters are presented.",0
"The Li(+)transference number of electrolytes is one of the key factors contributing to the enhancement in the charge-discharge performance of Li secondary batteries. However, a design principle to achieve a high Li(+)transference number has not been established for liquid electrolytes. To understand the factors governing the Li(+)transference numbert(Li), we investigated the influence of the ion-solvent interactions, Li ion coordination, and correlations of ion motions on the Li(+)transference number in glyme (Gn,n= 1-4)- and sulfolane (SL)-based molten Li salt solvate electrolytes with lithium bis(trifluoromethansulfonyl)amide (LiTFSA). For the 1 : 1 tetraglyme-LiTFSA molten complex, [Li(G4)][TFSA], the Li(+)transference number estimated using the potentiostatic polarisation method (tPPLi = 0.028) was considerably lower than that estimated using the self-diffusion coefficient data with pulsed filed gradient (PFG)-NMR (tNMRLi = 0.52). The dynamic ion correlations (i.e., cation-cation, anion-anion, and cation-anion cross-correlations) were determined from the experimental data on the basis of Roling and Bedrov's concentrated solution theory, and the results suggest that the strongly negative cross-correlations of the ion motions (especially for cation-cation motions) are responsible for the extremely lowtPPLi of [Li(G4)][TFSA]. In contrast,tPPLi is larger thantNMRLi in the SL-based electrolytes. The hightPPLi of the SL-based electrolytes was ascribed to the substantially weaker anti-correlations of cation-cation and cation-anion motions. Whereas the translational motions of the long-lived [Li(glyme)](+)and [TFSA](-)dominate the ionic conduction for [Li(G4)][TFSA], Li ion hopping/exchange conduction was reported to be prevalent in the SL-based electrolytes. The unique Li ion conduction mechanism is considered to contribute to the less correlated cation-cation and cation-anion motions in SL-based electrolytes.",16
"Rechargeable aluminum-organic batteries are composed of earth-abundant, sustainable electrode mate-rials while the molecular structures of the organic molecules can be controlled to tune their electrochem-ical properties. Aluminum metal batteries typically use electrolytes based on chloroaluminate ionic liquids or deep eutectic solvents that are comprised of polyatomic aluminum-containing species. Quinone-based organic electrodes store charge when chloroaluminous cations (AlCl2+) charge compensate their electrochemically reduced carbonyl groups, even when such cations are not natively present in the electrolyte. However, how ion speciation in the electrolyte affects the ion charge storage mechanism, and resultant battery performance, is not well understood. Here, we couple solid-state NMR spectroscopy with electrochemical and computational methods to show for the first time that electrolyte-dependent ion speciation significantly alters the molecular-level environments of the charge-compensating cations, which in turn influences battery properties. Using 1,5-dichloroanthraquinone (DCQ) for the first time as an organic electrode material, we utilize solid-state dipolar-mediated and multiple-quantum NMR exper-iments to elucidate distinct aluminum coordination environments upon discharge that depend signifi-cantly on electrolyte speciation. We relate DFT-calculated NMR parameters to experimentally determined quantities, revealing insights into their origins. The results establish that electrolyte ion spe-ciation impacts the local environments of charge-compensating chloroaluminous cations and is a crucial design parameter for rechargeable aluminum-quinone batteries.(c) 2023 Elsevier Inc. All rights reserved.",0
"The effect of polymerizing 1,3-dioxolane (DOL) on the transport properties of the lithium (Li) ions in electrolytes from liquid to gel has been studied. After polymerization, liquid DOL electrolytes (LDOLEs) can form poly(1,3-dioxolane) (PDOL)-based electrolytes (PDOLEs), a gel polymer electrolyte with DOL as self-plasticizer. The chemical environment of Li+ ions is investigated with Li-7 nuclear magnetic resonance (NMR) and Raman spectrum. Compared with LDOLEs, the Li-7 NMR peaks of PDOLEs show upfield shift and increased full width at half-maximum, indicating more substantial shielding effect and larger Li+ solvates. The diffusion coefficients of Li+ ions ( D-LI(+)) are determined with pulsed field gradient NMR. The D-LI(+) in PDOLEs decreases about two orders of magnitude than that in LDOLEs. Larger activation enthalpy is needed for PDOLEs than LDOLEs to change the coordination state of Li+ ions due to the necessity of cooperative movement of several chain segments. The effect of bis(trifluoromethane)sulfonimide lithium salt concentration on the D-LI(+) is mainly ascribed to the change of mixing entropy (delta S). In PDOLEs, the delta S caused by the concentration variation has a more significant influence on the D-LI(+) than that in LDOLEs.",0
"The addition of plasticizers into Li+-conductive solid polymer electrolytes (SPEs) is a commonly known technique to enhance the ionic conductivity. Among the used plasticizers, alkoxides of group-13 elements [such as poly(ethylene glycol) (PEG)borate ester] are promising candidates due to the Lewis acidity of the elements of this group (i.e. B, Al, and so on), which interact with the anions and may increase the degree of dissociation of the salts and the transport number of the SPEs. By means of pulsed-gradient stimulated-echo NMR (PGStE-NMR) and AC impedance measurements, we investigate the effect of Lewis acidity originated from group-13 elements on the transport number and the dissociation rate of SPEs containing various plasticizers. Our results show that the degree of salt dissociation is significantly enhanced by the addition of plasticizers including group-13 elements, whereas only a small or negligible increase of the transport number is observed for these SPEs. We infer that the plasticizers exhibiting Lewis acidity associate with the anions, and that the associated pairs can migrate in the SPEs as fast as free anions, which results in a lower transport number than expected.",9
"Electrochemical storage of energy is a necessary asset for the integration of intermittent renewable energy sources such as wind and solar power into a complete energy scenario. Redox flow batteries (RFBs) are the only type of battery in which the energy content and the power output can be scaled independently, offering flexibility for applications such as load levelling. However, the prevailing technology, the all Vanadium system, comprises low energy and low power densities. In this study we investigate two polyoxometalates (POMs), [SiW12O40](4-) and [PV14O42](9-), as nano-sized electron shuttles. We show that these POMs exhibit fast redox kinetics (electron transfer constant k(0) approximate to 10(-2) cm s(-1) for [SiW12O40](4-)), thereby enabling high power densities; in addition, they feature multi-electron transfer, realizing a high capacity per molecule; they do not cross cation exchange membranes, eliminating self-discharge through the separator; and they are chemically and electrochemically stable as shown by in situ NMR. In flow battery studies the theoretical capacity (10.7 A h L-1) could be achieved under operating conditions. The cell was cycled for 14 days with current densities in the range of 30 to 60 mA cm(-2) (155 cycles). The Coulombic efficiency was 94% during cycling. Very small losses occurred due to residual oxygen in the system. The voltage efficiency (approximate to 65% at 30 mA cm(-2)) was mainly affected by ohmic rather than kinetic losses. Pathways for further improvement are discussed.",0
"Designing new electrolytes requires a better understanding of the correlation between their transport properties and their molecular structure. In this work, we present a detailed study of ionic liquids and polymer gel electrolytes probing their structure and dynamics by nuclear magnetic resonance (NMR) spectroscopy. In particular, ammonium- and phosphonium-based ionic liquids (ILs) are combined with different LiTFSI concentrations, and then with different ratios of poly(methylmethacrylate) polymer. The temperature dependence of self-diffusion coefficients of mobile species, DLi+, DTFSI- and DP4441+ or DN4441+, measured by pulsed field gradient (PFG) NMR spectroscopy obeys the Arrhenius equation. Diffusivity of [P4441][TFSI] ILs is found to be greater than those of the [N4441][TFSI] ILs in both liquid and gel electrolytes. Solid state NMR experiments including C-13 and F-19 MAS, C-13{F-19},C-13{H-1} CPMAS probe the local structure and molecular-level interactions between ions and polymer in gel electrolytes, particularly for samples with higher PMMA content (>= 25 wt%). Finally, the fast field cycling relaxometry has been used to unveil the rotational and translational dynamics of P4441(+) or N4441(+) and TFSI- by measuring H-1 and (FR1)-F-19 relaxation rate profiles at different temperatures. A comprehensive NMR analysis including relaxation studies at low magnetic field provides decisive new insights regarding the formation of ionic clusters and the interaction of ions with the polymer chain in the case of the gel electrolytes. (C) 2021 Elsevier B.V. All rights reserved.",0
"Fluoroethylene carbonate (FEC) and vinylene carbonate (VC) are widely used as electrolyte additives in lithium ion batteries. Here we analyze the solid electrolyte interphase (SEI) formed on binder-free silicon nanowire (SiNW) electrodes in pure FEC or VC electrolytes containing 1 M LiPF6 by solid-state NMR with and without dynamic nuclear polarization (DNP) enhancement. We find that the polymeric SEIs formed in pure FEC or VC electrolytes consist mainly of cross-linked poly(ethylene oxide) (PEO) and aliphatic chain functionalities along with additional carbonate and carboxylate species. The formation of branched fragments is further confirmed by C-13-C-13 correlation NMR experiments. The presence of cross-linked PEO-type polymers in FEC and VC correlates with good capacity retention and high Coulombic efficiencies of the SiNVVs. Using Si-29 DNP NMR, we are able to probe the interfacial region between SEI and the Si surface for the first time with NMR spectroscopy. Organosiloxanes form upon cycling, confirming that some of the organic SEI is covalently bonded to the Si surface. We suggest that both the polymeric structure of the SEI and the nature of its adhesion to the redox-active materials are important for electrochemical performance.",0
"Research on solid ionic conductors for use as electrolytes in all solid state batteries still constitutes a rather vivid branch of today's materials science. Despite enormous efforts, neither the development of a solid electrolyte fulfilling the key requirements such as mechanical stability and high ionic conductivity at ambient temperature has been successful nor has an extended understanding of the local Li coordination motifs in the often amorphous systems been obtained. In this contribution, recent progress both in the development of novel solid state electrolytes with high ionic conductivity and mechanical stability and in the characterization of the local Li coordination motifs in these electrolytes from our laboratory is presented. The work was performed as a project within the framework of the Collaborative Research Centre SFB 458 Ionic Motion in Materials with Disordered Structures From Elementary Steps to Macroscopic Transport. Results will be given for polymer electrolytes based on polyethylene oxide (PEO), polyphosphazene (PPZ) and polyacrylonitrile (PAN) with various Li salts, nano-composites of these polymer electrolytes and Al2O3 as a ceramic filler, novel inorganic/organic hybrid electrolytes, in which a mixture of an ionic liquid and Li salt is confined within the pore system of a SiO2 glass, and a crystalline electrolyte, Li5La3Nb2O12. Employing a range of advanced solid state NMR methodologies including dipolar based NMR techniques and pulsed field gradient (PFG) NMR and impedance spectroscopy we were able to obtain a detailed knowledge about the local Li cation coordination motifs and the mechanism of Li transport in these electrolytes. Especially the hybrid electrolytes and the salt rich PAN based polymer electrolytes were identified as rather promising materials which combine a high ionic conductivity and mechanical stability.",7
"With the rapid iteration of portable electronics and electric vehicles, developing high-capacity batteries with ultra-fast charging capability has become a holy grail. Here we report rechargeable aluminum-ion batteries capable of reaching a high specific capacity of 200 mAh g−1. When liquid metal is further used to lower the energy barrier from the anode, fastest charging rate of 104 C (duration of 0.35 s to reach a full capacity) and 500% more specific capacity under high-rate conditions are achieved. Phase boundaries from the active anode are believed to encourage a high-flux charge transfer through the electric double layers. As a result, cationic layers inside the electric double layers responded with a swift change in molecular conformation, but anionic layers adopted a polymer-like configuration to facilitate the change in composition.",5
"High-performance flexible batteries are promising energy storage devices for portable and wearable electronics. Currently, the major obstacle to develop flexible batteries is the shortage of flexible electrodes with excellent electrochemical performance. Another challenge is the limited progress in the flexible batteries beyond Li-ion because of a safety concern for the Li-based electrochemical system. In this work, a self-supported tin sulfide (SnS) porous film (PF) is fabricated as a flexible cathode material in an Al-ion battery, which delivers a high specific capacity of 406 mAh g−1. A capacity decay rate of 0.03% per cycle is achieved, indicating a good stability. The self-supported and flexible SnS film also shows an outstanding electrochemical performance and stability during dynamic and static bending tests. In situ transmission electron microscopy demonstrates that the porous structure of SnS is beneficial for minimizing the volume expansion during charge/discharge. This leads to an improved structural stability and superior long-term cyclability.",5
"As an emerging post-lithium battery technology, aluminum ion batteries (AIBs) have the advantages of large Al reserves and high safety, and have great potential to be applied to power grid energy storage. But current graphite cathode materials are limited in charge storage capacity due to the formation of stage-4 graphite-intercalated compounds (GICs) in the fully charged state. Herein, we propose a new type of cathode materials for AIBs, namely polycyclic aromatic hydrocarbons (PAHs), which resemble graphite in terms of the large conjugated π bond, but do not form GICs in the charge process. Quantum chemistry calculations show that PAHs can bind AlCl4− through the interaction between the conjugated π bond in the PAHs and AlCl4−, forming on-plane interactions. The theoretical specific capacity of PAHs is negatively correlated with the number of benzene rings in the PAHs. Then, under the guidance of theoretical calculations, anthracene, a three-ring PAH, was evaluated as a cathode material for AIBs. Electrochemical measurements show that anthracene has a high specific capacity of 157 mAh g−1 (at 100 mA g−1) and still maintains a specific capacity of 130 mAh g−1 after 800 cycles. This work provides a feasible “theory guides practice” research model for the development of energy storage materials, and also provides a new class of promising cathode materials for AIBs.",5
"Rechargeable aluminum-ion batteries (AIBs) are attractive new generation energy storage devices due to its low cost, high specific capacity, and good safety. However, the lack of suitable electrode materials with high capacity and enhanced rate performance makes it difficult for real applications. Herein, the preparation of 3D reduced graphene oxide-supported SnS2 nanosheets hybrid is reported as a new type of cathode material for AIBs. The resultant material demonstrates one of the highest capacities of 392 mAh g−1 at 100 mA g−1 and good cycling stability. It is revealed that the layered SnS2 nanosheets anchored on 3D reduced graphene oxide network endows the composite not only high electronic conductivity but also fast kinetic diffusion pathway. As a result, the hybrid material exhibits high rate performance (112 mAh g−1 at 1000 mA g−1). The detailed characterization also verifies the intercalation and deintercalation of relatively large chloroaluminate anions into the layered SnS2 during the charge–discharge process, which is important for better understanding of the electrochemical process of AIBs.",5
"Rechargeable aluminum-ion batteries (AIBs) are considered as a new generation of large-scale energy-storage devices due to their attractive features of abundant aluminum source, high specific capacity, and high energy density. However, AIBs suffer from a lack of suitable cathode materials with desirable capacity and long-term stability, which severely restricts the practical application of AIBs. Herein, a binder-free and self-standing cobalt sulfide encapsulated in carbon nanotubes is reported as a novel cathode material for AIBs. The resultant new electrode material exhibits not only high discharge capacity (315 mA h g−1 at 100 mA g−1) and enhanced rate performance (154 mA h g−1 at 1 A g−1), but also extraordinary cycling stability (maintains 87 mA h g−1 after 6000 cycles at 1 A g−1). The free-standing feature of the electrode also effectively suppresses the side reactions and material disintegrations in AIBs. The new findings reported here highlight the possibility for designing high-performance cathode materials for scalable and flexible AIBs.",5
